studentID,firstName,lastName,middleName,gender,subject,score,timestamp
50047,Natalie,Jones,kumar50047,Female,Maths,3.8,1626931561990
50048,Natalie,Jones,kumar50048,Female,Maths,3.8,1626931561990
50049,Natalie,Jones,kumar50049,Female,Maths,3.8,1626931561990
50050,Natalie,Jones,kumar50050,Female,Maths,3.8,1626931561990
50051,Natalie,Jones,kumar50051,Female,Maths,3.8,1626931561990
50052,Natalie,Jones,kumar50052,Female,Maths,3.8,1626931561990
50053,Natalie,Jones,kumar50053,Female,Maths,3.8,1626931561990
50054,Natalie,Jones,kumar50054,Female,Maths,3.8,1626931561990
50055,Natalie,Jones,kumar50055,Female,Maths,3.8,1626931561990
50056,Natalie,Jones,kumar50056,Female,Maths,3.8,1626931561990
50057,Natalie,Jones,kumar50057,Female,Maths,3.8,1626931561990
50058,Natalie,Jones,kumar50058,Female,Maths,3.8,1626931561990
50059,Natalie,Jones,kumar50059,Female,Maths,3.8,1626931561990
50060,Natalie,Jones,kumar50060,Female,Maths,3.8,1626931561990
50061,Natalie,Jones,kumar50061,Female,Maths,3.8,1626931561990
50062,Natalie,Jones,kumar50062,Female,Maths,3.8,1626931561990
50063,Natalie,Jones,kumar50063,Female,Maths,3.8,1626931561990
50064,Natalie,Jones,kumar50064,Female,Maths,3.8,1626931561990
50065,Natalie,Jones,kumar50065,Female,Maths,3.8,1626931561990
50066,Natalie,Jones,kumar50066,Female,Maths,3.8,1626931561990
50067,Natalie,Jones,kumar50067,Female,Maths,3.8,1626931561990
50068,Natalie,Jones,kumar50068,Female,Maths,3.8,1626931561990
50069,Natalie,Jones,kumar50069,Female,Maths,3.8,1626931561990
50070,Natalie,Jones,kumar50070,Female,Maths,3.8,1626931561990
50071,Natalie,Jones,kumar50071,Female,Maths,3.8,1626931561990
50072,Natalie,Jones,kumar50072,Female,Maths,3.8,1626931561990
50073,Natalie,Jones,kumar50073,Female,Maths,3.8,1626931561990
50074,Natalie,Jones,kumar50074,Female,Maths,3.8,1626931561990
50075,Natalie,Jones,kumar50075,Female,Maths,3.8,1626931561990
50076,Natalie,Jones,kumar50076,Female,Maths,3.8,1626931561990
50077,Natalie,Jones,kumar50077,Female,Maths,3.8,1626931561990
50078,Natalie,Jones,kumar50078,Female,Maths,3.8,1626931561990
50079,Natalie,Jones,kumar50079,Female,Maths,3.8,1626931561990
50080,Natalie,Jones,kumar50080,Female,Maths,3.8,1626931561990
50081,Natalie,Jones,kumar50081,Female,Maths,3.8,1626931561990
50082,Natalie,Jones,kumar50082,Female,Maths,3.8,1626931561990
50083,Natalie,Jones,kumar50083,Female,Maths,3.8,1626931561990
50084,Natalie,Jones,kumar50084,Female,Maths,3.8,1626931561990
50085,Natalie,Jones,kumar50085,Female,Maths,3.8,1626931561990
50086,Natalie,Jones,kumar50086,Female,Maths,3.8,1626931561990
50087,Natalie,Jones,kumar50087,Female,Maths,3.8,1626931561990
50088,Natalie,Jones,kumar50088,Female,Maths,3.8,1626931561990
50089,Natalie,Jones,kumar50089,Female,Maths,3.8,1626931561990
50090,Natalie,Jones,kumar50090,Female,Maths,3.8,1626931561990
50091,Natalie,Jones,kumar50091,Female,Maths,3.8,1626931561990
50092,Natalie,Jones,kumar50092,Female,Maths,3.8,1626931561990
50093,Natalie,Jones,kumar50093,Female,Maths,3.8,1626931561990
50094,Natalie,Jones,kumar50094,Female,Maths,3.8,1626931561990
50095,Natalie,Jones,kumar50095,Female,Maths,3.8,1626931561990
50096,Natalie,Jones,kumar50096,Female,Maths,3.8,1626931561990
50097,Natalie,Jones,kumar50097,Female,Maths,3.8,1626931561990
50098,Natalie,Jones,kumar50098,Female,Maths,3.8,1626931561990
50099,Natalie,Jones,kumar50099,Female,Maths,3.8,1626931561990
50100,Natalie,Jones,kumar50100,Female,Maths,3.8,1626931561990
50101,Natalie,Jones,kumar50101,Female,Maths,3.8,1626931561990
50102,Natalie,Jones,kumar50102,Female,Maths,3.8,1626931561990
50103,Natalie,Jones,kumar50103,Female,Maths,3.8,1626931561990
50104,Natalie,Jones,kumar50104,Female,Maths,3.8,1626931561990
50105,Natalie,Jones,kumar50105,Female,Maths,3.8,1626931561990
50106,Natalie,Jones,kumar50106,Female,Maths,3.8,1626931561990
50107,Natalie,Jones,kumar50107,Female,Maths,3.8,1626931561990
50108,Natalie,Jones,kumar50108,Female,Maths,3.8,1626931561990
50109,Natalie,Jones,kumar50109,Female,Maths,3.8,1626931561990
50110,Natalie,Jones,kumar50110,Female,Maths,3.8,1626931561990
50111,Natalie,Jones,kumar50111,Female,Maths,3.8,1626931561990
50112,Natalie,Jones,kumar50112,Female,Maths,3.8,1626931561990
50113,Natalie,Jones,kumar50113,Female,Maths,3.8,1626931561990
50114,Natalie,Jones,kumar50114,Female,Maths,3.8,1626931561990
50115,Natalie,Jones,kumar50115,Female,Maths,3.8,1626931561990
50116,Natalie,Jones,kumar50116,Female,Maths,3.8,1626931561990
50117,Natalie,Jones,kumar50117,Female,Maths,3.8,1626931561990
50118,Natalie,Jones,kumar50118,Female,Maths,3.8,1626931561990
50119,Natalie,Jones,kumar50119,Female,Maths,3.8,1626931561990
50120,Natalie,Jones,kumar50120,Female,Maths,3.8,1626931561990
50121,Natalie,Jones,kumar50121,Female,Maths,3.8,1626931561990
50122,Natalie,Jones,kumar50122,Female,Maths,3.8,1626931561990
50123,Natalie,Jones,kumar50123,Female,Maths,3.8,1626931561990
50124,Natalie,Jones,kumar50124,Female,Maths,3.8,1626931561990
50125,Natalie,Jones,kumar50125,Female,Maths,3.8,1626931561990
50126,Natalie,Jones,kumar50126,Female,Maths,3.8,1626931561990
50127,Natalie,Jones,kumar50127,Female,Maths,3.8,1626931561990
50128,Natalie,Jones,kumar50128,Female,Maths,3.8,1626931561990
50129,Natalie,Jones,kumar50129,Female,Maths,3.8,1626931561990
50130,Natalie,Jones,kumar50130,Female,Maths,3.8,1626931561990
50131,Natalie,Jones,kumar50131,Female,Maths,3.8,1626931561990
50132,Natalie,Jones,kumar50132,Female,Maths,3.8,1626931561990
50133,Natalie,Jones,kumar50133,Female,Maths,3.8,1626931561990
50134,Natalie,Jones,kumar50134,Female,Maths,3.8,1626931561990
50135,Natalie,Jones,kumar50135,Female,Maths,3.8,1626931561990
50136,Natalie,Jones,kumar50136,Female,Maths,3.8,1626931561990
50137,Natalie,Jones,kumar50137,Female,Maths,3.8,1626931561990
50138,Natalie,Jones,kumar50138,Female,Maths,3.8,1626931561990
50139,Natalie,Jones,kumar50139,Female,Maths,3.8,1626931561990
50140,Natalie,Jones,kumar50140,Female,Maths,3.8,1626931561990
50141,Natalie,Jones,kumar50141,Female,Maths,3.8,1626931561990
50142,Natalie,Jones,kumar50142,Female,Maths,3.8,1626931561990
50143,Natalie,Jones,kumar50143,Female,Maths,3.8,1626931561990
50144,Natalie,Jones,kumar50144,Female,Maths,3.8,1626931561990
50145,Natalie,Jones,kumar50145,Female,Maths,3.8,1626931561990
50146,Natalie,Jones,kumar50146,Female,Maths,3.8,1626931561990
50147,Natalie,Jones,kumar50147,Female,Maths,3.8,1626931561990
50148,Natalie,Jones,kumar50148,Female,Maths,3.8,1626931561990
50149,Natalie,Jones,kumar50149,Female,Maths,3.8,1626931561990
50150,Natalie,Jones,kumar50150,Female,Maths,3.8,1626931561990
50151,Natalie,Jones,kumar50151,Female,Maths,3.8,1626931561990
50152,Natalie,Jones,kumar50152,Female,Maths,3.8,1626931561990
50153,Natalie,Jones,kumar50153,Female,Maths,3.8,1626931561990
50154,Natalie,Jones,kumar50154,Female,Maths,3.8,1626931561990
50155,Natalie,Jones,kumar50155,Female,Maths,3.8,1626931561990
50156,Natalie,Jones,kumar50156,Female,Maths,3.8,1626931561990
50157,Natalie,Jones,kumar50157,Female,Maths,3.8,1626931561990
50158,Natalie,Jones,kumar50158,Female,Maths,3.8,1626931561990
50159,Natalie,Jones,kumar50159,Female,Maths,3.8,1626931561990
50160,Natalie,Jones,kumar50160,Female,Maths,3.8,1626931561990
50161,Natalie,Jones,kumar50161,Female,Maths,3.8,1626931561990
50162,Natalie,Jones,kumar50162,Female,Maths,3.8,1626931561990
50163,Natalie,Jones,kumar50163,Female,Maths,3.8,1626931561990
50164,Natalie,Jones,kumar50164,Female,Maths,3.8,1626931561990
50165,Natalie,Jones,kumar50165,Female,Maths,3.8,1626931561990
50166,Natalie,Jones,kumar50166,Female,Maths,3.8,1626931561990
50167,Natalie,Jones,kumar50167,Female,Maths,3.8,1626931561990
50168,Natalie,Jones,kumar50168,Female,Maths,3.8,1626931561990
50169,Natalie,Jones,kumar50169,Female,Maths,3.8,1626931561990
50170,Natalie,Jones,kumar50170,Female,Maths,3.8,1626931561990
50171,Natalie,Jones,kumar50171,Female,Maths,3.8,1626931561990
50172,Natalie,Jones,kumar50172,Female,Maths,3.8,1626931561990
50173,Natalie,Jones,kumar50173,Female,Maths,3.8,1626931561990
50174,Natalie,Jones,kumar50174,Female,Maths,3.8,1626931561990
50175,Natalie,Jones,kumar50175,Female,Maths,3.8,1626931561990
50176,Natalie,Jones,kumar50176,Female,Maths,3.8,1626931561990
50177,Natalie,Jones,kumar50177,Female,Maths,3.8,1626931561990
50178,Natalie,Jones,kumar50178,Female,Maths,3.8,1626931561990
50179,Natalie,Jones,kumar50179,Female,Maths,3.8,1626931561990
50180,Natalie,Jones,kumar50180,Female,Maths,3.8,1626931561990
50181,Natalie,Jones,kumar50181,Female,Maths,3.8,1626931561990
50182,Natalie,Jones,kumar50182,Female,Maths,3.8,1626931561990
50183,Natalie,Jones,kumar50183,Female,Maths,3.8,1626931561990
50184,Natalie,Jones,kumar50184,Female,Maths,3.8,1626931561990
50185,Natalie,Jones,kumar50185,Female,Maths,3.8,1626931561990
50186,Natalie,Jones,kumar50186,Female,Maths,3.8,1626931561990
50187,Natalie,Jones,kumar50187,Female,Maths,3.8,1626931561990
50188,Natalie,Jones,kumar50188,Female,Maths,3.8,1626931561990
50189,Natalie,Jones,kumar50189,Female,Maths,3.8,1626931561990
50190,Natalie,Jones,kumar50190,Female,Maths,3.8,1626931561990
50191,Natalie,Jones,kumar50191,Female,Maths,3.8,1626931561990
50192,Natalie,Jones,kumar50192,Female,Maths,3.8,1626931561990
50193,Natalie,Jones,kumar50193,Female,Maths,3.8,1626931561990
50194,Natalie,Jones,kumar50194,Female,Maths,3.8,1626931561990
50195,Natalie,Jones,kumar50195,Female,Maths,3.8,1626931561990
50196,Natalie,Jones,kumar50196,Female,Maths,3.8,1626931561990
50197,Natalie,Jones,kumar50197,Female,Maths,3.8,1626931561990
50198,Natalie,Jones,kumar50198,Female,Maths,3.8,1626931561990
50199,Natalie,Jones,kumar50199,Female,Maths,3.8,1626931561990
50200,Natalie,Jones,kumar50200,Female,Maths,3.8,1626931561990
50201,Natalie,Jones,kumar50201,Female,Maths,3.8,1626931561990
50202,Natalie,Jones,kumar50202,Female,Maths,3.8,1626931561990
50203,Natalie,Jones,kumar50203,Female,Maths,3.8,1626931561990
50204,Natalie,Jones,kumar50204,Female,Maths,3.8,1626931561990
50205,Natalie,Jones,kumar50205,Female,Maths,3.8,1626931561990
50206,Natalie,Jones,kumar50206,Female,Maths,3.8,1626931561990
50207,Natalie,Jones,kumar50207,Female,Maths,3.8,1626931561990
50208,Natalie,Jones,kumar50208,Female,Maths,3.8,1626931561990
50209,Natalie,Jones,kumar50209,Female,Maths,3.8,1626931561990
50210,Natalie,Jones,kumar50210,Female,Maths,3.8,1626931561990
50211,Natalie,Jones,kumar50211,Female,Maths,3.8,1626931561990
50212,Natalie,Jones,kumar50212,Female,Maths,3.8,1626931561990
50213,Natalie,Jones,kumar50213,Female,Maths,3.8,1626931561990
50214,Natalie,Jones,kumar50214,Female,Maths,3.8,1626931561990
50215,Natalie,Jones,kumar50215,Female,Maths,3.8,1626931561990
50216,Natalie,Jones,kumar50216,Female,Maths,3.8,1626931561990
50217,Natalie,Jones,kumar50217,Female,Maths,3.8,1626931561990
50218,Natalie,Jones,kumar50218,Female,Maths,3.8,1626931561990
50219,Natalie,Jones,kumar50219,Female,Maths,3.8,1626931561990
50220,Natalie,Jones,kumar50220,Female,Maths,3.8,1626931561990
50221,Natalie,Jones,kumar50221,Female,Maths,3.8,1626931561990
50222,Natalie,Jones,kumar50222,Female,Maths,3.8,1626931561990
50223,Natalie,Jones,kumar50223,Female,Maths,3.8,1626931561990
50224,Natalie,Jones,kumar50224,Female,Maths,3.8,1626931561990
50225,Natalie,Jones,kumar50225,Female,Maths,3.8,1626931561990
50226,Natalie,Jones,kumar50226,Female,Maths,3.8,1626931561990
50227,Natalie,Jones,kumar50227,Female,Maths,3.8,1626931561990
50228,Natalie,Jones,kumar50228,Female,Maths,3.8,1626931561990
50229,Natalie,Jones,kumar50229,Female,Maths,3.8,1626931561990
50230,Natalie,Jones,kumar50230,Female,Maths,3.8,1626931561990
50231,Natalie,Jones,kumar50231,Female,Maths,3.8,1626931561990
50232,Natalie,Jones,kumar50232,Female,Maths,3.8,1626931561990
50233,Natalie,Jones,kumar50233,Female,Maths,3.8,1626931561990
50234,Natalie,Jones,kumar50234,Female,Maths,3.8,1626931561990
50235,Natalie,Jones,kumar50235,Female,Maths,3.8,1626931561990
50236,Natalie,Jones,kumar50236,Female,Maths,3.8,1626931561990
50237,Natalie,Jones,kumar50237,Female,Maths,3.8,1626931561990
50238,Natalie,Jones,kumar50238,Female,Maths,3.8,1626931561990
50239,Natalie,Jones,kumar50239,Female,Maths,3.8,1626931561990
50240,Natalie,Jones,kumar50240,Female,Maths,3.8,1626931561990
50241,Natalie,Jones,kumar50241,Female,Maths,3.8,1626931561990
50242,Natalie,Jones,kumar50242,Female,Maths,3.8,1626931561990
50243,Natalie,Jones,kumar50243,Female,Maths,3.8,1626931561990
50244,Natalie,Jones,kumar50244,Female,Maths,3.8,1626931561990
50245,Natalie,Jones,kumar50245,Female,Maths,3.8,1626931561990
50246,Natalie,Jones,kumar50246,Female,Maths,3.8,1626931561990
50247,Natalie,Jones,kumar50247,Female,Maths,3.8,1626931561990
50248,Natalie,Jones,kumar50248,Female,Maths,3.8,1626931561990
50249,Natalie,Jones,kumar50249,Female,Maths,3.8,1626931561990
50250,Natalie,Jones,kumar50250,Female,Maths,3.8,1626931561990
50251,Natalie,Jones,kumar50251,Female,Maths,3.8,1626931561990
50252,Natalie,Jones,kumar50252,Female,Maths,3.8,1626931561990
50253,Natalie,Jones,kumar50253,Female,Maths,3.8,1626931561990
50254,Natalie,Jones,kumar50254,Female,Maths,3.8,1626931561990
50255,Natalie,Jones,kumar50255,Female,Maths,3.8,1626931561990
50256,Natalie,Jones,kumar50256,Female,Maths,3.8,1626931561990
50257,Natalie,Jones,kumar50257,Female,Maths,3.8,1626931561990
50258,Natalie,Jones,kumar50258,Female,Maths,3.8,1626931561990
50259,Natalie,Jones,kumar50259,Female,Maths,3.8,1626931561990
50260,Natalie,Jones,kumar50260,Female,Maths,3.8,1626931561990
50261,Natalie,Jones,kumar50261,Female,Maths,3.8,1626931561990
50262,Natalie,Jones,kumar50262,Female,Maths,3.8,1626931561990
50263,Natalie,Jones,kumar50263,Female,Maths,3.8,1626931561990
50264,Natalie,Jones,kumar50264,Female,Maths,3.8,1626931561990
50265,Natalie,Jones,kumar50265,Female,Maths,3.8,1626931561990
50266,Natalie,Jones,kumar50266,Female,Maths,3.8,1626931561990
50267,Natalie,Jones,kumar50267,Female,Maths,3.8,1626931561990
50268,Natalie,Jones,kumar50268,Female,Maths,3.8,1626931561990
50269,Natalie,Jones,kumar50269,Female,Maths,3.8,1626931561990
50270,Natalie,Jones,kumar50270,Female,Maths,3.8,1626931561990
50271,Natalie,Jones,kumar50271,Female,Maths,3.8,1626931561990
50272,Natalie,Jones,kumar50272,Female,Maths,3.8,1626931561990
50273,Natalie,Jones,kumar50273,Female,Maths,3.8,1626931561990
50274,Natalie,Jones,kumar50274,Female,Maths,3.8,1626931561990
50275,Natalie,Jones,kumar50275,Female,Maths,3.8,1626931561990
50276,Natalie,Jones,kumar50276,Female,Maths,3.8,1626931561990
50277,Natalie,Jones,kumar50277,Female,Maths,3.8,1626931561990
50278,Natalie,Jones,kumar50278,Female,Maths,3.8,1626931561990
50279,Natalie,Jones,kumar50279,Female,Maths,3.8,1626931561990
50280,Natalie,Jones,kumar50280,Female,Maths,3.8,1626931561990
50281,Natalie,Jones,kumar50281,Female,Maths,3.8,1626931561990
50282,Natalie,Jones,kumar50282,Female,Maths,3.8,1626931561990
50283,Natalie,Jones,kumar50283,Female,Maths,3.8,1626931561990
50284,Natalie,Jones,kumar50284,Female,Maths,3.8,1626931561990
50285,Natalie,Jones,kumar50285,Female,Maths,3.8,1626931561990
50286,Natalie,Jones,kumar50286,Female,Maths,3.8,1626931561990
50287,Natalie,Jones,kumar50287,Female,Maths,3.8,1626931561990
50288,Natalie,Jones,kumar50288,Female,Maths,3.8,1626931561990
50289,Natalie,Jones,kumar50289,Female,Maths,3.8,1626931561990
50290,Natalie,Jones,kumar50290,Female,Maths,3.8,1626931561990
50291,Natalie,Jones,kumar50291,Female,Maths,3.8,1626931561990
50292,Natalie,Jones,kumar50292,Female,Maths,3.8,1626931561990
50293,Natalie,Jones,kumar50293,Female,Maths,3.8,1626931561990
50294,Natalie,Jones,kumar50294,Female,Maths,3.8,1626931561990
50295,Natalie,Jones,kumar50295,Female,Maths,3.8,1626931561990
50296,Natalie,Jones,kumar50296,Female,Maths,3.8,1626931561990
50297,Natalie,Jones,kumar50297,Female,Maths,3.8,1626931561990
50298,Natalie,Jones,kumar50298,Female,Maths,3.8,1626931561990
50299,Natalie,Jones,kumar50299,Female,Maths,3.8,1626931561990
50300,Natalie,Jones,kumar50300,Female,Maths,3.8,1626931561990
50301,Natalie,Jones,kumar50301,Female,Maths,3.8,1626931561990
50302,Natalie,Jones,kumar50302,Female,Maths,3.8,1626931561990
50303,Natalie,Jones,kumar50303,Female,Maths,3.8,1626931561990
50304,Natalie,Jones,kumar50304,Female,Maths,3.8,1626931561990
50305,Natalie,Jones,kumar50305,Female,Maths,3.8,1626931561990
50306,Natalie,Jones,kumar50306,Female,Maths,3.8,1626931561990
50307,Natalie,Jones,kumar50307,Female,Maths,3.8,1626931561990
50308,Natalie,Jones,kumar50308,Female,Maths,3.8,1626931561990
50309,Natalie,Jones,kumar50309,Female,Maths,3.8,1626931561990
50310,Natalie,Jones,kumar50310,Female,Maths,3.8,1626931561990
50311,Natalie,Jones,kumar50311,Female,Maths,3.8,1626931561990
50312,Natalie,Jones,kumar50312,Female,Maths,3.8,1626931561990
50313,Natalie,Jones,kumar50313,Female,Maths,3.8,1626931561990
50314,Natalie,Jones,kumar50314,Female,Maths,3.8,1626931561990
50315,Natalie,Jones,kumar50315,Female,Maths,3.8,1626931561990
50316,Natalie,Jones,kumar50316,Female,Maths,3.8,1626931561990
50317,Natalie,Jones,kumar50317,Female,Maths,3.8,1626931561990
50318,Natalie,Jones,kumar50318,Female,Maths,3.8,1626931561990
50319,Natalie,Jones,kumar50319,Female,Maths,3.8,1626931561990
50320,Natalie,Jones,kumar50320,Female,Maths,3.8,1626931561990
50321,Natalie,Jones,kumar50321,Female,Maths,3.8,1626931561990
50322,Natalie,Jones,kumar50322,Female,Maths,3.8,1626931561990
50323,Natalie,Jones,kumar50323,Female,Maths,3.8,1626931561990
50324,Natalie,Jones,kumar50324,Female,Maths,3.8,1626931561990
50325,Natalie,Jones,kumar50325,Female,Maths,3.8,1626931561990
50326,Natalie,Jones,kumar50326,Female,Maths,3.8,1626931561990
50327,Natalie,Jones,kumar50327,Female,Maths,3.8,1626931561990
50328,Natalie,Jones,kumar50328,Female,Maths,3.8,1626931561990
50329,Natalie,Jones,kumar50329,Female,Maths,3.8,1626931561990
50330,Natalie,Jones,kumar50330,Female,Maths,3.8,1626931561990
50331,Natalie,Jones,kumar50331,Female,Maths,3.8,1626931561990
50332,Natalie,Jones,kumar50332,Female,Maths,3.8,1626931561990
50333,Natalie,Jones,kumar50333,Female,Maths,3.8,1626931561990
50334,Natalie,Jones,kumar50334,Female,Maths,3.8,1626931561990
50335,Natalie,Jones,kumar50335,Female,Maths,3.8,1626931561990
50336,Natalie,Jones,kumar50336,Female,Maths,3.8,1626931561990
50337,Natalie,Jones,kumar50337,Female,Maths,3.8,1626931561990
50338,Natalie,Jones,kumar50338,Female,Maths,3.8,1626931561990
50339,Natalie,Jones,kumar50339,Female,Maths,3.8,1626931561990
50340,Natalie,Jones,kumar50340,Female,Maths,3.8,1626931561990
50341,Natalie,Jones,kumar50341,Female,Maths,3.8,1626931561990
50342,Natalie,Jones,kumar50342,Female,Maths,3.8,1626931561990
50343,Natalie,Jones,kumar50343,Female,Maths,3.8,1626931561990
50344,Natalie,Jones,kumar50344,Female,Maths,3.8,1626931561990
50345,Natalie,Jones,kumar50345,Female,Maths,3.8,1626931561990
50346,Natalie,Jones,kumar50346,Female,Maths,3.8,1626931561990
50347,Natalie,Jones,kumar50347,Female,Maths,3.8,1626931561990
50348,Natalie,Jones,kumar50348,Female,Maths,3.8,1626931561990
50349,Natalie,Jones,kumar50349,Female,Maths,3.8,1626931561990
50350,Natalie,Jones,kumar50350,Female,Maths,3.8,1626931561990
50351,Natalie,Jones,kumar50351,Female,Maths,3.8,1626931561990
50352,Natalie,Jones,kumar50352,Female,Maths,3.8,1626931561990
50353,Natalie,Jones,kumar50353,Female,Maths,3.8,1626931561990
50354,Natalie,Jones,kumar50354,Female,Maths,3.8,1626931561990
50355,Natalie,Jones,kumar50355,Female,Maths,3.8,1626931561990
50356,Natalie,Jones,kumar50356,Female,Maths,3.8,1626931561990
50357,Natalie,Jones,kumar50357,Female,Maths,3.8,1626931561990
50358,Natalie,Jones,kumar50358,Female,Maths,3.8,1626931561990
50359,Natalie,Jones,kumar50359,Female,Maths,3.8,1626931561990
50360,Natalie,Jones,kumar50360,Female,Maths,3.8,1626931561990
50361,Natalie,Jones,kumar50361,Female,Maths,3.8,1626931561990
50362,Natalie,Jones,kumar50362,Female,Maths,3.8,1626931561990
50363,Natalie,Jones,kumar50363,Female,Maths,3.8,1626931561990
50364,Natalie,Jones,kumar50364,Female,Maths,3.8,1626931561990
50365,Natalie,Jones,kumar50365,Female,Maths,3.8,1626931561990
50366,Natalie,Jones,kumar50366,Female,Maths,3.8,1626931561990
50367,Natalie,Jones,kumar50367,Female,Maths,3.8,1626931561990
50368,Natalie,Jones,kumar50368,Female,Maths,3.8,1626931561990
50369,Natalie,Jones,kumar50369,Female,Maths,3.8,1626931561990
50370,Natalie,Jones,kumar50370,Female,Maths,3.8,1626931561990
50371,Natalie,Jones,kumar50371,Female,Maths,3.8,1626931561990
50372,Natalie,Jones,kumar50372,Female,Maths,3.8,1626931561990
50373,Natalie,Jones,kumar50373,Female,Maths,3.8,1626931561990
50374,Natalie,Jones,kumar50374,Female,Maths,3.8,1626931561990
50375,Natalie,Jones,kumar50375,Female,Maths,3.8,1626931561990
50376,Natalie,Jones,kumar50376,Female,Maths,3.8,1626931561990
50377,Natalie,Jones,kumar50377,Female,Maths,3.8,1626931561990
50378,Natalie,Jones,kumar50378,Female,Maths,3.8,1626931561990
50379,Natalie,Jones,kumar50379,Female,Maths,3.8,1626931561990
50380,Natalie,Jones,kumar50380,Female,Maths,3.8,1626931561990
50381,Natalie,Jones,kumar50381,Female,Maths,3.8,1626931561990
50382,Natalie,Jones,kumar50382,Female,Maths,3.8,1626931561990
50383,Natalie,Jones,kumar50383,Female,Maths,3.8,1626931561990
50384,Natalie,Jones,kumar50384,Female,Maths,3.8,1626931561990
50385,Natalie,Jones,kumar50385,Female,Maths,3.8,1626931561990
50386,Natalie,Jones,kumar50386,Female,Maths,3.8,1626931561990
50387,Natalie,Jones,kumar50387,Female,Maths,3.8,1626931561990
50388,Natalie,Jones,kumar50388,Female,Maths,3.8,1626931561990
50389,Natalie,Jones,kumar50389,Female,Maths,3.8,1626931561990
50390,Natalie,Jones,kumar50390,Female,Maths,3.8,1626931561990
50391,Natalie,Jones,kumar50391,Female,Maths,3.8,1626931561990
50392,Natalie,Jones,kumar50392,Female,Maths,3.8,1626931561990
50393,Natalie,Jones,kumar50393,Female,Maths,3.8,1626931561990
50394,Natalie,Jones,kumar50394,Female,Maths,3.8,1626931561990
50395,Natalie,Jones,kumar50395,Female,Maths,3.8,1626931561990
50396,Natalie,Jones,kumar50396,Female,Maths,3.8,1626931561990
50397,Natalie,Jones,kumar50397,Female,Maths,3.8,1626931561990
